angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,ratio_0,ratio_1,ratio_2,ratio_3,ratio_4,ratio_5,ratio_6,ratio_7,ratio_8,ratio_9,ratio_10,ratio_11,label
163.48688,159.37183,75.34639,74.109856,151.62057,133.60847,167.39638,147.28871,0.7766996,0.80629367,0.6076358,0.5101018,0.36133736,0.33224377,0.47811514,0.74059075,0.56418633,0.8004019,0.5765617,0.3112365,incorrect
163.59833,160.09695,75.04498,74.053085,150.91978,134.73705,165.90149,147.83983,0.7852497,0.80052906,0.6120553,0.5053152,0.36932346,0.34609804,0.48254853,0.74712765,0.55864024,0.81354195,0.5822037,0.30860978,incorrect
164.37373,159.90393,76.344444,75.22531,150.58511,133.33693,166.60403,147.46246,0.7807379,0.81831247,0.6100243,0.5210899,0.36755228,0.34031913,0.49353343,0.75239295,0.57058555,0.81680685,0.5813646,0.31964847,incorrect
162.92038,159.1771,75.97017,73.87864,149.25673,133.07327,165.43561,147.15521,0.77256495,0.8002447,0.60214454,0.52089965,0.3489923,0.33384842,0.47879228,0.73369944,0.55867195,0.8055291,0.5705835,0.3116248,incorrect
164.10367,160.34456,74.9015,74.27044,152.38469,132.7569,167.71884,146.22101,0.7758441,0.7977322,0.6057378,0.51800823,0.35145748,0.31983683,0.47087502,0.74757963,0.55648416,0.794321,0.573449,0.31017008,incorrect
126.8359,151.00502,85.118576,76.11245,147.9403,163.72678,128.13223,132.47148,0.5428833,0.34534016,0.32935327,0.27620322,0.17457245,0.23023327,0.70927066,0.69970965,0.6649084,0.91206586,0.40327087,0.23926379,incorrect
125.8716,150.6339,84.52213,77.367256,147.39763,162.27623,128.09807,132.42943,0.5367766,0.36799756,0.32801157,0.26330602,0.18035375,0.22530703,0.70732564,0.70632976,0.6708242,0.92409617,0.40534443,0.23859428,incorrect
128.94913,148.49306,85.1168,73.78632,149.22937,165.05296,129.54012,134.51897,0.54138047,0.34864524,0.32175213,0.28932488,0.1920998,0.2332341,0.70224303,0.7036899,0.66476715,0.9090394,0.42031592,0.23647529,incorrect
127.56936,155.45688,84.26443,78.23917,148.60847,163.1131,128.06557,132.01965,0.5305204,0.3568092,0.34234434,0.26068297,0.15776767,0.21579236,0.7158192,0.6942797,0.6610754,0.91171074,0.38462076,0.23734441,incorrect
127.024025,153.98907,86.29729,77.9643,148.8453,162.9347,129.79356,132.52359,0.54508716,0.3435182,0.31625247,0.27492425,0.18002813,0.2183555,0.6967495,0.6902902,0.66683745,0.91146594,0.41390237,0.2453997,incorrect
130.44034,121.71756,67.04623,63.248928,177.27939,166.79295,164.61002,162.69043,0.6171588,0.3830018,0.48352507,0.30519462,0.29380673,0.2786897,0.6354189,0.8214748,0.6152426,0.9458817,0.29655218,0.22551814,incorrect
128.78296,126.20213,67.17678,64.42513,178.83331,166.78993,163.30092,162.24438,0.6120232,0.3933681,0.4872702,0.3015782,0.28270596,0.2874567,0.64426655,0.8315732,0.6194844,0.9475858,0.2940014,0.23504914,incorrect
129.65834,121.771706,66.86774,62.869232,177.89224,167.52429,164.19717,161.56122,0.6165245,0.3808421,0.47229993,0.32013392,0.29637468,0.27540925,0.62694514,0.80483127,0.5983985,0.95110196,0.2951564,0.21606316,incorrect
130.10051,119.34563,66.576225,61.749825,177.50305,166.70328,164.32298,162.5167,0.6222732,0.37477574,0.4811026,0.30953887,0.29974556,0.27914268,0.62591076,0.8241222,0.6193419,0.94524825,0.30097634,0.22255225,incorrect
129.28526,123.703094,67.24968,64.23736,177.82137,167.6405,164.39171,161.56767,0.6130201,0.39138243,0.47402343,0.31892055,0.29539406,0.27984056,0.6339851,0.8300662,0.6143694,0.9555805,0.28840235,0.23315217,incorrect
116.51707,112.39114,52.54519,55.303913,176.01547,177.58257,145.51247,143.08243,0.75120467,0.39604092,0.6980841,0.22768332,0.3570986,0.30581966,0.731831,0.93096083,0.69539493,1.0577028,0.34270835,0.29849875,incorrect
115.69077,112.3295,52.082798,55.152386,176.25664,176.93694,145.2737,144.11302,0.74892807,0.39516813,0.69213194,0.23303647,0.35685608,0.30649227,0.7256732,0.92719024,0.687804,1.052711,0.34030434,0.30760553,incorrect
117.17286,108.582634,52.624035,55.24312,177.48976,177.28616,146.87935,143.55862,0.7601034,0.39961767,0.7044614,0.2298826,0.36589307,0.3050742,0.73053896,0.9320092,0.69763476,1.0497046,0.3566745,0.29936004,incorrect
117.38603,113.549484,53.462074,55.91331,175.60255,179.31442,144.75311,141.91817,0.7450407,0.3933172,0.6830009,0.21777177,0.36374566,0.30118138,0.7298013,0.9270263,0.69276977,1.0479904,0.34535795,0.30544785,incorrect
115.952644,108.04618,52.47065,55.325054,177.08429,178.73932,147.11665,141.67911,0.7461249,0.39286688,0.7165276,0.23240623,0.34625474,0.29317433,0.7377774,0.9196089,0.6923165,1.0656468,0.33565846,0.29219097,incorrect
122.32938,116.56962,47.38753,52.328186,179.38834,173.1843,148.26587,146.27751,0.85092413,0.42437074,0.8557929,0.23287316,0.34934908,0.2971582,0.67813087,0.9172225,0.6459462,1.0033675,0.32839707,0.30014908,incorrect
122.129715,118.44511,47.192112,53.057262,179.89346,172.48964,147.98267,147.4496,0.85241026,0.42073563,0.85545343,0.22250663,0.34468278,0.2970581,0.6783883,0.91019064,0.63635385,0.9864416,0.32302663,0.29862314,incorrect
120.96841,118.69091,46.911217,52.515583,178.19885,173.06827,149.05696,147.52074,0.8544964,0.42773506,0.83722836,0.23072098,0.35457876,0.2948503,0.6756177,0.90493196,0.63600975,0.9993384,0.3280113,0.30491665,incorrect
121.523346,113.87509,47.209522,52.361977,178.2716,172.99077,148.9508,145.92455,0.85734403,0.42252985,0.86316437,0.22351718,0.35584596,0.29924017,0.67921066,0.91488796,0.6547929,1.0082275,0.33935237,0.30727553,incorrect
120.38384,113.43411,48.00123,51.89135,179.5126,173.70966,148.13249,146.89586,0.8513655,0.42005733,0.8614091,0.2449135,0.34575403,0.2992332,0.67840207,0.91415435,0.64409673,0.99277216,0.3337815,0.28735104,incorrect
149.85168,160.03696,38.461937,41.1972,177.64606,179.17053,138.7314,134.69566,0.79690224,0.7143789,0.68442655,0.500451,0.25290874,0.24654871,0.7302443,0.7469988,0.6909891,0.8268735,0.45138088,0.26787525,incorrect
149.88275,158.89758,39.359375,40.540348,175.75249,179.1748,136.7792,135.40726,0.7896391,0.7092118,0.68280584,0.49238315,0.24928702,0.25435957,0.73345,0.7397561,0.6838861,0.8105532,0.4514,0.26720443,incorrect
148.72585,160.68282,38.297554,41.36633,177.70168,178.49779,139.70964,135.86028,0.80977213,0.7146613,0.6937419,0.50616413,0.2580218,0.25375867,0.74120265,0.7606639,0.7057372,0.8227649,0.45760727,0.2695018,incorrect
148.3359,161.85617,37.69797,41.611515,177.90173,178.49284,139.96954,135.88792,0.7905236,0.71850365,0.6853165,0.49748906,0.24514708,0.23827529,0.71826476,0.743203,0.6893003,0.8235449,0.44650018,0.26938513,incorrect
150.37892,160.13518,38.692184,41.013885,177.4975,177.31262,137.34859,135.91415,0.7973317,0.71228296,0.6987012,0.49719435,0.24946994,0.24934532,0.7335521,0.7604055,0.70041806,0.8195916,0.4623081,0.28419128,incorrect
155.2498,161.44205,31.218342,31.4426,168.9819,161.3725,137.96854,137.72841,0.74660665,0.70237637,0.5988626,0.6302706,0.16977291,0.18544646,0.6302032,0.7008392,0.56112343,0.77049136,0.38116443,0.30582994,incorrect
155.17247,162.22267,31.405249,32.29065,169.97162,161.32388,136.12146,137.73595,0.7492008,0.7125267,0.6051592,0.6234386,0.17424008,0.18691634,0.63884705,0.70357466,0.5657354,0.76447374,0.38439974,0.30821303,incorrect
154.44315,160.86981,31.018671,31.064838,169.23697,162.33145,137.28926,136.23285,0.7564964,0.696811,0.6026069,0.63644123,0.16837406,0.18569322,0.6344339,0.71564144,0.5711849,0.77021533,0.37943313,0.30548096,incorrect
155.00851,162.0743,31.189747,31.12319,168.36006,160.83191,138.8252,137.86642,0.74605376,0.70307714,0.60135204,0.6367423,0.16140787,0.18663087,0.6404535,0.6955684,0.5616518,0.7783228,0.37636572,0.30728564,incorrect
154.69199,161.11856,31.512337,31.315025,170.44334,161.86703,136.26027,137.63144,0.7358789,0.7064306,0.6025579,0.63678867,0.15985332,0.18773648,0.63887113,0.692164,0.56197274,0.77029425,0.37517607,0.304534,incorrect
158.64105,165.6719,34.8371,32.745094,166.12593,155.28429,147.97914,149.64096,0.7831079,0.669655,0.6193133,0.67441267,0.15393554,0.17739901,0.5716873,0.7712215,0.48712823,0.8442638,0.3131187,0.28317815,incorrect
157.72803,166.35097,34.989796,33.28763,166.67989,156.50063,147.28943,148.8537,0.7901949,0.67200524,0.6170136,0.6835744,0.1539728,0.17954901,0.58583605,0.76720953,0.48237243,0.8560451,0.31352335,0.28042093,incorrect
158.35774,164.72318,35.50242,32.36332,167.01028,155.10228,147.49933,149.29787,0.78445214,0.6720283,0.62763464,0.6716489,0.14265591,0.18344362,0.57341295,0.76349247,0.4855714,0.8445856,0.3137209,0.2816543,incorrect
158.6194,164.78996,34.4349,32.24221,165.78691,155.03,147.76581,150.3145,0.7717216,0.66752225,0.6162635,0.67998046,0.1481212,0.17570439,0.5654862,0.7614508,0.47724834,0.8343631,0.3075428,0.279201,incorrect
159.84885,166.00443,35.6651,32.89743,167.05545,155.81001,147.12361,147.98492,0.7747926,0.67584276,0.63020176,0.6740212,0.14515086,0.18158866,0.57586366,0.77114713,0.48971525,0.8439265,0.31775957,0.29515037,incorrect
157.03513,163.86198,40.95858,39.02599,167.19353,150.67403,163.0829,167.64412,0.86863637,0.7488517,0.72096634,0.78413224,0.14506339,0.16271959,0.51507896,0.7177831,0.4547114,0.7793981,0.37223303,0.30299082,incorrect
156.26859,163.9319,40.41186,39.23382,166.79407,152.0237,162.41179,166.38216,0.8715941,0.7531242,0.72634166,0.7876537,0.1383402,0.15618744,0.5275795,0.718944,0.44888228,0.78431666,0.3691089,0.295204,incorrect
158.0011,163.21149,41.635635,38.88313,168.93265,150.90799,160.8756,167.9129,0.8687654,0.7484775,0.7181664,0.782983,0.15200202,0.16725492,0.5129234,0.73355335,0.46439496,0.77436024,0.37605625,0.2996319,incorrect
157.18039,164.47208,40.985508,39.47102,166.90112,151.15714,163.03621,168.04211,0.87307274,0.73285234,0.7212784,0.77346057,0.14631142,0.1573336,0.5026588,0.7223878,0.4434388,0.7803877,0.37134135,0.29833612,incorrect
157.7408,162.69353,40.954247,38.089424,167.2285,150.5241,162.03987,167.0208,0.8730182,0.7505461,0.71843845,0.7958368,0.15334523,0.16846432,0.5193832,0.7174533,0.4667168,0.7823473,0.38445523,0.30748782,incorrect
166.27905,164.57037,51.591488,50.21092,164.96252,163.06107,146.08394,136.09149,0.86215276,0.7741561,0.6737624,0.7343861,0.20028166,0.22188777,0.54165465,0.77953273,0.51001304,0.81573045,0.4493364,0.31490058,incorrect
166.67744,163.3267,51.885265,49.368782,164.66707,163.694,146.1449,136.06145,0.867744,0.77218413,0.6847701,0.7376911,0.19193591,0.22988868,0.55406165,0.7797281,0.51579416,0.8265035,0.4499566,0.32115087,incorrect
165.59174,162.97769,50.508083,49.35905,166.57845,162.30504,146.80525,135.80823,0.8658359,0.76340175,0.6686217,0.7305001,0.20090437,0.21494219,0.5315032,0.77488184,0.49751914,0.81158113,0.4546833,0.3078628,incorrect
167.14142,165.60927,51.33713,50.584568,166.32005,162.13977,147.683,134.71016,0.86130166,0.77121884,0.67995894,0.7181956,0.20166485,0.22318316,0.5389875,0.7691429,0.49878424,0.8135373,0.45125258,0.3222183,incorrect
165.43411,165.88654,51.245884,51.43257,165.04918,162.10696,145.60268,135.65193,0.8702669,0.77600753,0.6760419,0.7261893,0.21047857,0.21640821,0.5463961,0.7811249,0.5239764,0.8046486,0.45078844,0.30780813,incorrect
168.04433,164.48787,65.75767,59.473713,158.97096,158.4867,160.35428,150.07538,0.92992264,0.7699321,0.6713504,0.713051,0.17774919,0.23181948,0.52830327,0.93816334,0.49171427,0.95604676,0.49073693,0.39050516,incorrect
167.8097,165.72855,64.89098,60.39696,160.76619,158.23534,161.86082,149.73149,0.9351205,0.78718185,0.67244595,0.7155547,0.18589607,0.2215073,0.5376021,0.9286793,0.5113843,0.96756923,0.4994643,0.40508652,incorrect
167.92955,163.33037,65.747955,59.04903,158.96152,159.48424,160.79424,151.73097,0.9415939,0.76868683,0.6603301,0.7264697,0.18672435,0.24478412,0.53383183,0.9474166,0.4861636,0.9605189,0.49287963,0.39137447,incorrect
169.55397,163.64252,66.37866,59.01234,157.92833,158.17072,159.04634,149.92133,0.92443246,0.7627468,0.67586565,0.7104717,0.17026575,0.22980987,0.52557856,0.9377867,0.48904213,0.9436851,0.4950548,0.38677832,incorrect
167.15305,165.11282,65.92877,59.60576,158.31041,159.65862,160.09789,151.67242,0.9293107,0.7706545,0.6770843,0.7201233,0.16675325,0.23341791,0.53112006,0.95376456,0.5006717,0.9575797,0.4838491,0.39683485,incorrect
166.62016,159.90103,98.442635,86.44317,120.5115,111.352104,154.8492,140.92754,0.72393996,0.88922304,0.585767,0.7140184,0.3195399,0.29830998,0.6969203,0.7747094,0.7278256,0.8101628,0.45981264,0.3330291,incorrect
166.59402,159.57117,98.480255,86.044266,120.38915,110.23086,154.66882,139.2273,0.7134422,0.90138555,0.5960398,0.6974996,0.311823,0.29610533,0.69056904,0.7764836,0.72710985,0.81050456,0.45528814,0.3385293,incorrect
165.94144,159.28209,98.62643,86.56486,119.68954,110.56521,154.14784,140.95573,0.7312348,0.9058972,0.580848,0.7181424,0.332644,0.3029311,0.70536494,0.7805298,0.73460454,0.80734456,0.4687618,0.34236532,incorrect
167.14378,161.71684,98.080055,87.43584,120.95691,111.43539,154.45328,140.0302,0.7333973,0.88087845,0.59561455,0.7049032,0.31932846,0.2947173,0.6971404,0.7716172,0.72854936,0.8210528,0.46041885,0.34238034,incorrect
166.56151,161.19153,98.72137,87.108475,120.0961,111.06175,154.58087,139.95612,0.71792614,0.8963715,0.5781913,0.71279013,0.32756314,0.3093391,0.6899218,0.7873671,0.7155877,0.81449807,0.45647472,0.34127197,incorrect
164.5675,158.9729,93.40388,84.28087,129.19067,116.52868,161.27588,143.96312,0.7057832,0.91344726,0.58953893,0.6680066,0.37273577,0.32586122,0.63358915,0.802918,0.66597706,0.84911287,0.44918504,0.3084033,incorrect
163.16116,158.41492,92.75914,84.8351,129.14601,115.53905,161.83858,143.59268,0.6998443,0.9017311,0.5870363,0.66102725,0.36680856,0.3135433,0.6156937,0.8119915,0.6605458,0.8384125,0.4295924,0.304679,incorrect
165.19316,159.85149,94.30356,84.1926,127.938194,118.02181,159.77518,145.41078,0.7102944,0.9044661,0.5871716,0.65642697,0.37881923,0.33773026,0.6372144,0.8021552,0.6690357,0.8367676,0.45444697,0.31109902,incorrect
164.46707,160.6391,93.11611,84.68874,130.80725,116.86614,162.89307,144.09204,0.7108688,0.9286032,0.5946045,0.6837,0.3707201,0.31597927,0.64531994,0.8047263,0.6933209,0.8482577,0.45985737,0.30230838,incorrect
165.23784,158.24197,93.657814,84.26112,128.6876,116.33664,160.5334,144.02362,0.7065241,0.90814626,0.5904148,0.67334527,0.3690024,0.31269628,0.6241836,0.81189156,0.67512995,0.84887874,0.4466982,0.31708652,incorrect
161.79587,163.6066,52.349613,48.550644,167.16924,168.04088,129.43997,121.87594,0.7757396,0.6144964,0.5768125,0.51358616,0.19546694,0.23350176,0.664475,0.70123124,0.616166,0.8114124,0.4569292,0.3337705,incorrect
164.07689,161.7474,52.333168,48.08479,168.50783,167.08847,129.73817,120.85034,0.7827131,0.61682606,0.5733975,0.5221835,0.20388876,0.2235585,0.673289,0.7036198,0.6206126,0.8104589,0.4749278,0.33826333,incorrect
162.74687,164.29724,52.51913,48.81853,167.25352,169.6096,130.24763,123.77881,0.77560115,0.6092648,0.5715757,0.5050057,0.2036481,0.23482402,0.6552489,0.6985925,0.615047,0.815122,0.45401326,0.33458984,incorrect
161.64235,163.24704,52.226562,48.70108,167.18732,168.47978,129.99057,122.42473,0.7713467,0.6142219,0.5729835,0.51130027,0.19612606,0.23937227,0.66146916,0.69961494,0.60737836,0.80811894,0.4586876,0.34431246,incorrect
161.39496,164.57898,51.96427,49.523567,167.75958,167.89537,129.92511,122.70425,0.7751577,0.6314845,0.57952815,0.5129376,0.20104097,0.23495923,0.6677903,0.7164201,0.62141645,0.81723714,0.45298648,0.32553998,incorrect
162.30058,166.65123,45.58972,43.634026,174.8869,176.79617,141.22539,133.43938,0.71775156,0.70367324,0.5542426,0.62014383,0.19362868,0.22318947,0.6413215,0.6281176,0.5982234,0.7141427,0.42118484,0.2982198,incorrect
160.6847,168.55159,45.359486,44.476402,173.17265,175.72978,139.582,132.45271,0.71502584,0.6988263,0.55295444,0.62799895,0.18280458,0.22181076,0.6484156,0.62305933,0.61109173,0.70597184,0.41284204,0.29893944,incorrect
161.54303,164.37114,45.227142,43.07917,175.05695,176.04462,141.28558,133.30751,0.71971387,0.698372,0.5473112,0.6243468,0.19154964,0.22086559,0.6448879,0.62347764,0.6033403,0.71001375,0.4141336,0.2977629,incorrect
163.04852,164.60898,46.122406,42.7299,173.88293,176.85464,141.39577,134.2506,0.70873165,0.71115774,0.5480273,0.62689966,0.19725478,0.22799754,0.6281191,0.6332063,0.6004356,0.7000916,0.42523205,0.2932123,incorrect
161.70871,165.31747,45.263718,42.81917,175.86066,177.9673,141.69214,134.48927,0.72059834,0.7090913,0.5616109,0.6231584,0.19354406,0.22322088,0.6482168,0.6383171,0.60934824,0.71334004,0.42410624,0.2961788,incorrect
166.60622,170.21121,48.252625,45.52406,173.30086,177.2199,143.203,137.71007,0.7513301,0.6716037,0.55714303,0.6512533,0.12403787,0.19101088,0.5911754,0.63951147,0.5554026,0.67690915,0.36080128,0.30407497,incorrect
165.36717,169.37674,47.76296,45.478348,173.59433,176.72954,143.86928,137.07314,0.75708777,0.66819936,0.5504766,0.6465016,0.1317009,0.19283915,0.59035426,0.630775,0.54918194,0.6756724,0.35106495,0.29889345,incorrect
166.0875,168.87529,48.00637,44.27014,174.83026,178.83398,144.6668,139.30699,0.76008046,0.66260684,0.5638055,0.6399971,0.12470926,0.19773446,0.5953522,0.6243041,0.54927105,0.6754376,0.37034765,0.3039592,incorrect
166.0659,169.72359,48.18865,45.21375,172.96875,176.15305,142.16408,135.61766,0.75278896,0.67998546,0.5538214,0.65009516,0.13015482,0.19788727,0.59855705,0.6388615,0.5484169,0.6785944,0.35746267,0.30362004,incorrect
166.91576,169.95816,48.0439,45.062565,173.88588,177.94366,144.10516,138.36322,0.76492673,0.67023486,0.555724,0.6480577,0.13014048,0.19525176,0.5947499,0.6355785,0.55905753,0.66725653,0.3691645,0.30112416,incorrect
165.8659,167.28827,43.930607,41.9871,166.69565,172.54205,128.96056,122.02004,0.86017174,0.7538908,0.7050572,0.72851306,0.14837517,0.17422089,0.66821337,0.5855249,0.5859014,0.6545411,0.39758518,0.32392025,incorrect
165.89703,166.80374,44.527103,41.9165,165.35037,171.36813,127.89773,120.17768,0.84373873,0.7530882,0.70680034,0.7243076,0.13874698,0.1717634,0.66097456,0.58050984,0.5875462,0.65454996,0.38799974,0.32101274,incorrect
166.9084,168.30486,44.096058,42.573315,166.55116,171.12231,127.54185,120.96856,0.84762967,0.7598016,0.6985839,0.7339913,0.14074479,0.16486713,0.6627825,0.5941458,0.58645004,0.6459541,0.39730433,0.32083422,incorrect
165.82254,166.87688,43.554733,41.450558,168.2218,171.73956,129.25858,120.74748,0.8569409,0.74507034,0.7090766,0.7193388,0.14711288,0.17481792,0.66660696,0.58187914,0.5763798,0.65520036,0.39903763,0.3241906,incorrect
164.96333,168.3446,43.201633,42.644035,167.86087,172.0143,129.42703,121.40397,0.8640253,0.7566643,0.69864553,0.73251504,0.1521509,0.16173905,0.6607112,0.5840353,0.5936794,0.64922625,0.40006557,0.32442933,incorrect
164.86964,164.8144,45.214684,44.296864,169.35872,171.49174,132.69804,124.74086,0.8596971,0.7583778,0.6960664,0.667667,0.17846194,0.18903592,0.5270977,0.6083938,0.47157997,0.66965294,0.42862248,0.32092157,incorrect
166.2805,165.93776,45.717422,44.80129,170.32024,171.55128,134.48041,123.64427,0.8534242,0.75884223,0.69566935,0.6691852,0.1777976,0.19246088,0.52677584,0.59984416,0.4740717,0.66746664,0.43064785,0.3271721,incorrect
165.34015,165.37407,45.70848,45.025253,167.97395,169.31346,131.74428,123.42535,0.8604634,0.75766283,0.69161284,0.6751328,0.18009281,0.18662684,0.5267768,0.61665803,0.472206,0.68167937,0.4280186,0.32207826,incorrect
163.11382,164.4492,45.249664,43.516926,167.5229,172.23766,131.98482,124.731735,0.858787,0.7565671,0.7044678,0.66715527,0.16786729,0.19227812,0.5174836,0.6073521,0.477529,0.6750315,0.42058894,0.32546958,incorrect
164.1708,164.01462,45.450283,44.081562,167.97952,172.32625,131.93611,126.09492,0.8585867,0.75105274,0.6993767,0.6619936,0.17509617,0.19435541,0.5277381,0.6028417,0.4708997,0.6587303,0.4197678,0.31647065,incorrect
166.44875,165.91617,53.233906,50.57605,171.19472,167.82642,152.89029,141.972,0.89737517,0.80459803,0.72041017,0.70021284,0.22238846,0.241939,0.5672558,0.7093014,0.55626005,0.7756882,0.44370994,0.26764598,incorrect
165.99069,164.6686,52.434048,49.848625,171.24007,168.94774,152.38628,143.45714,0.8997299,0.80981624,0.7210135,0.6958151,0.23357694,0.23840804,0.5638445,0.7050326,0.5644825,0.7576248,0.4399829,0.2546824,incorrect
166.76048,166.85982,53.34282,51.26908,171.56459,167.36961,153.54845,142.79419,0.8871636,0.79729617,0.7117703,0.6963372,0.21705452,0.2343183,0.5558655,0.695101,0.53918946,0.76585376,0.43792623,0.27073574,incorrect
166.02948,164.86063,52.702774,50.284706,170.98456,168.24187,152.57956,143.09486,0.90233845,0.79193556,0.71865755,0.7032901,0.21539378,0.2368179,0.56669784,0.7195599,0.5550619,0.7791778,0.42853233,0.26262012,incorrect
164.90724,164.73059,53.568367,50.08893,169.69043,167.90126,153.3052,141.33202,0.8865389,0.80316985,0.7221508,0.6956544,0.21035972,0.25129044,0.55948746,0.7096791,0.54890287,0.77351964,0.44058567,0.27613586,incorrect
164.70027,160.18953,72.795876,66.23939,158.81613,150.58891,168.42468,155.65042,0.92039126,0.7475082,0.7298102,0.6548825,0.27267972,0.28546342,0.5285573,0.97009456,0.52023226,0.9730579,0.43198702,0.3340934,incorrect
163.9532,158.60612,72.63619,65.90751,159.3206,149.56313,169.33365,155.14195,0.91673636,0.75180954,0.73067886,0.6588326,0.26764885,0.28132567,0.5377867,0.96869624,0.51884913,0.9847304,0.43855748,0.33950573,incorrect
164.33618,161.85023,73.04466,67.316055,156.93279,149.2646,166.79211,154.10442,0.91539884,0.74678636,0.71834946,0.65284216,0.2779425,0.29016075,0.52385086,0.97312057,0.5290635,0.97255147,0.43061325,0.32597926,incorrect
164.40788,159.60818,73.05884,64.75032,158.0187,151.70824,168.28423,156.41757,0.9213271,0.7429085,0.73102516,0.67096895,0.26491496,0.2967798,0.5323219,0.97844356,0.5239416,0.9687048,0.4317559,0.33439952,incorrect
164.8111,160.395,72.35951,66.529045,159.20743,151.03264,167.76941,156.0678,0.9359069,0.75659174,0.7340968,0.6501711,0.28261983,0.2859396,0.5361684,0.98143137,0.5179407,0.9873439,0.44162285,0.34261554,incorrect
172.80519,163.56026,71.467896,64.120056,148.57605,137.39938,150.10959,131.16058,0.8575304,0.830482,0.6458589,0.7845319,0.2977801,0.29612598,0.6431,0.7853202,0.6549137,0.87569124,0.53103846,0.28205553,incorrect
172.48714,164.52856,71.33907,64.97642,147.64867,137.84259,150.2318,131.93022,0.85939527,0.82777333,0.6326399,0.7968496,0.3045647,0.30727303,0.6475622,0.7790997,0.6501822,0.86838895,0.53485245,0.29167008,incorrect
172.58041,162.32466,70.925995,63.71556,148.86682,137.22891,150.29686,131.0871,0.8611478,0.8248692,0.64100736,0.78863305,0.29966727,0.2927126,0.6542616,0.7794151,0.65244526,0.87587154,0.53855777,0.28772676,incorrect
173.87764,163.95337,72.37058,64.05105,148.22993,137.40407,150.46222,130.45975,0.85852927,0.8359127,0.648716,0.78612196,0.29978776,0.30322623,0.63871884,0.78732157,0.6514112,0.87825733,0.5297841,0.2781392,incorrect
172.98412,162.86581,71.22773,63.589317,148.35748,138.38939,149.41515,131.0322,0.85137004,0.84302396,0.6510183,0.7969042,0.29147148,0.2906093,0.63612384,0.80318326,0.669898,0.8746984,0.5330183,0.28677687,incorrect
171.90527,172.79214,83.13186,84.05662,134.11389,113.59652,161.00726,141.46675,0.8863965,0.91088414,0.74258184,0.7711472,0.39564365,0.35158604,0.66690654,0.8513051,0.75113446,0.845925,0.5859364,0.29802603,incorrect
172.04501,172.69365,83.70904,83.94935,133.59258,113.06917,160.78062,140.97946,0.8810225,0.9040679,0.73081946,0.78024954,0.39006913,0.34757268,0.6478093,0.84865725,0.7528182,0.84082484,0.5816685,0.29500598,incorrect
171.43033,173.94781,83.10496,84.11044,134.27678,114.11467,160.83176,141.7683,0.8800188,0.9133724,0.74786687,0.77115065,0.3982367,0.35175103,0.6723114,0.8604961,0.7611296,0.84741795,0.58110994,0.28697112,incorrect
172.48497,172.55481,83.0673,82.89341,134.71829,115.20675,161.68321,142.30388,0.8824822,0.9085503,0.7516058,0.7653442,0.3908161,0.35816243,0.6630284,0.8499426,0.74826425,0.8326505,0.57965106,0.29220414,incorrect
172.09615,172.8834,83.13187,83.58682,134.71317,114.46921,161.7845,142.85283,0.8940471,0.906684,0.74279946,0.76893914,0.39327857,0.3516208,0.65616894,0.8535673,0.74044776,0.83732176,0.58751667,0.2947773,incorrect
175.35075,171.7832,92.238785,89.78626,127.00849,111.71733,158.42413,140.40007,0.73554075,0.91038704,0.5979569,0.75956625,0.3878021,0.34026,0.6440489,0.73185873,0.7348728,0.77433014,0.57123005,0.3061402,incorrect
175.13295,171.08806,91.89812,89.17328,127.55143,111.722015,159.51137,140.91817,0.72527426,0.91964275,0.59788436,0.75433236,0.38761097,0.33590144,0.6373958,0.728287,0.72664255,0.7646773,0.5611796,0.2934896,incorrect
177.1053,171.92136,93.703186,90.45133,126.46594,110.498505,159.2345,139.6744,0.7270331,0.91343254,0.59199107,0.7523571,0.39155337,0.3402651,0.6459628,0.73929906,0.7411423,0.76283395,0.57138264,0.30724272,incorrect
175.44933,174.0426,92.4717,90.28984,126.78299,111.89103,158.18637,140.04419,0.7259123,0.92463714,0.6026717,0.75963265,0.38122988,0.35039827,0.6513087,0.72272754,0.7246481,0.7813023,0.56768143,0.30815127,incorrect
175.48273,171.21391,92.49946,89.25602,126.9712,111.57978,158.6539,140.3827,0.73886,0.91054916,0.5968134,0.752736,0.39628637,0.3514908,0.65259665,0.7246939,0.7313424,0.773869,0.57670146,0.31106377,incorrect
170.59167,169.7285,87.166176,85.33902,125.43028,114.670525,150.19019,132.66676,0.78953767,0.9305258,0.65629536,0.8077821,0.363933,0.31427976,0.72043335,0.70177567,0.76363003,0.73410726,0.63942397,0.36535817,incorrect
171.16727,167.46693,88.80161,84.07173,123.34803,115.30555,149.48997,133.8375,0.7810076,0.9289302,0.65075356,0.801941,0.36539897,0.3284211,0.7104013,0.71236706,0.75718004,0.7148878,0.6332669,0.35230622,incorrect
170.12682,168.91542,86.37638,84.768745,126.78773,114.540146,151.31274,132.41377,0.7850437,0.9288547,0.66138285,0.80618656,0.361721,0.3050001,0.71535635,0.7144906,0.75995445,0.7371473,0.64162207,0.37180433,incorrect
172.13683,171.12532,88.07493,85.59428,125.21422,116.4312,150.14201,133.88866,0.80072767,0.91793245,0.6672874,0.8055342,0.35775965,0.32050025,0.71230364,0.71428126,0.754534,0.73861057,0.6461734,0.3750077,incorrect
